chr	start	end	V	T	S	E	B	A_z	A_u	A_s	A_m	A_j	A_b
chr06	4738982	4876750	0.0015076644727822102	0.003238180386785857	0.0009121650437683442	0.0012531675925507237	0.0075935289021238144	0.003204522937049705	0.006784370958634634	0.009561452313854232	0.004129516923925722	0.001899610197003436	0.9474229127448569
chr06	4876757	5005970	0.0010302888192534002	0.004234614031022737	0.0008208207443167765	0.0011651020174028035	0.004971083791860418	0.010817760120965872	0.0002007226013649137	0.0059303347911087816	0.004693117401801716	0.0029674539114927616	0.9430572368099412
chr06	5005977	5147213	0.0022823298015277526	0.005157271985469161	0.0005229837599779795	0.000960583134775327	0.0028753693236423503	0.0017538114456044876	0.0014107023619508757	0.004185461442507006	0.008767547522546595	0.005931340694162329	0.9789238097606576
chr06	5147220	5281017	0.0012228486051256726	0.01568300133206236	0.00139702844639392	0.0010481794838855178	0.0058674610234956135	0.008488971804116813	0.00043402777777777775	0.0034611909029168683	0.005727760386704046	0.0017347631613782138	0.8998686270986593
chr06	5281020	5402876	0.0014741096359133495	0.006242585860006019	0.0012184647713481204	0.000944069931585286	0.004460530829253146	0.009560075246334199	0.00029394473838918284	0.00872072455164348	0.016601279507968476	0.020762333743110994	0.9418015311427494
chr06	5402879	5531718	0.0024010629261500102	0.013101135075758842	0.001317720508160044	0.0009460076733665827	0.0025614219354791654	0.016836533615560197	0.00026164311878597594	0.007226619483625607	0.009762249616715294	0.0010567740896478964	0.919312963804953
chr06	5531740	5669336	0.001335190149753699	0.008362439594927794	0.0009264346981489541	0.0009306119551380199	0.0035963364444698324	0.006347832476535474	0.0007382474291251211	0.007226344073125312	0.01048766667416479	0.02973330352980457	0.9551918261769868
chr06	5669346	5798499	0.0009771839788543372	0.008782893417248808	0.0018887612853983665	0.0010454447531615817	0.0024713356447312656	0.0030657450118293022	0.0015513582275753846	0.007450647899110806	0.01658653069162541	0.0018755117223635738	1
chr06	5798508	5935728	0.0011957762055605718	0.005260361614513171	0.0007150246280681063	0.0009592517546704884	0.0031668018663078288	0.010517162660502987	0.0005487482981856575	0.009905291188232817	0.0009438156047274931	0.0011103682421511878	0.8500601637258441
chr06	5935730	6049125	0.0007063897188998403	0.007943113340053473	0.00047599031948479764	0.0010389930068059282	0.0039756298224023125	0.005069197339639176	0.0008199023199023198	0.003438797650987569	0.00524020236787709	0.001985094423277144	0.9364427530138646
chr06	6049137	6162193	0.001431641143125357	0.01258482835666951	0.0007930651497174524	0.00103592097877056	0.0022616576218495344	0.006032039061524556	0.0007073909416941704	0.008946320420365294	0.006660968306384827	0.0041502082631642	0.9999524819081982
chr06	6162195	6284646	0.0012399823712385247	0.005953920643168444	0.0005862331855430047	0.0007906595417747431	0.0015379530796478214	0.0035017789555932943	0.0011182033810293462	0.00365886814901394	0.0185413741558882	0.002462112833933691	0.9783196734065863
chr06	6284649	6397485	0.0007771638356576792	0.008050803602562306	0.0007778445468680092	0.000847287444861711	0.0050797487075791795	0.007889419124339856	0.015506632764677685	0.013715893209086836	0.01819691520196889	0.06899141708116358	0.9757097817745336
chr06	6397487	6506452	0.0007972397781652061	0.006301045627244784	0.005247590002528546	0.0011264636875846028	0.002220755624995974	0.0074029014345203745	0.00046671165092217724	0.009408314583566856	0.004236532401180193	0.001173472401542577	0.9354452574388057
chr06	6506453	6613811	0.009001980747892076	0.011960631275687644	0.005572911501369172	0.0017348600441044121	0.004855803969599719	0.006479146656752667	0.00025833118057349517	0.004152005280902971	0.007159861407089852	0.0061460905409738914	0.967899528222218
chr06	6613816	6769887	0.0010946693357341592	0.006672086814462844	0.00036164621356414394	0.0011294896888177463	0.002249664934552514	0.014699419170573021	0.0009406291675734189	0.007964780567021676	0.006036707300081192	0.011389775208870688	0.9618386545414342
chr06	6769894	6869049	0.0003728448769743338	0.010185752522886204	0.0005884343386682605	0.0010541045829969785	0.0028076854502859174	0.004454723542910726	0.0004315969085616783	0.011189964196826666	0.006729515016734964	0.0015962986463299773	0.9390044563256538
chr06	6869055	6989739	0.004716151119667146	0.0042728861582412275	0.007039142089576525	0.0013046706019704342	0.0016556763817112557	0.008261332614217583	0.0006773340885490417	0.009207693407505426	0.009754691246324774	0.05213942160035591	1
chr06	6989770	7101367	0.002182006726643875	0.009367641779962141	0.00664817686184464	0.002235939944824026	0.002558436176228568	0.004310386414344224	0.0006486101957338187	0.008544909984317964	0.0032907527554942874	0.0662152750832714	0.9373449631055988
chr06	7101373	7248564	0.0006981681252968738	0.006065107741502867	0.001342285096137351	0.001112288073613879	0.003577981371152872	0.009734727494735996	0.0017289553215163085	0.007754590663676517	0.0052527493760037075	0.01218281014768671	1
chr06	7248567	7403546	0.002096008220423381	0.004254327235185486	0.7996083368179268	0.0010214809534142399	0.004569387686344313	0.018819068824147918	0.0007335322282662277	0.006100866336559063	0.015307632217013688	0.0008904854876418857	0.08197247400113056
chr06	7403666	7535222	0.0012587369089224856	0.004441819397138399	0.95929565836907	0.0010755240428056171	0.004999898265779197	0.04654839872385457	0.0015831136513785845	0.005961428656323176	0.43715839730378864	0.011191700437611182	0.13377614194382412
chr06	7535225	7714169	0.005405099586632735	0.042060700479359	0.0014492753623188406	0.0013649415665713768	0.0026027008817094332	0.10735716048641236	0.00010540589817220474	0.01314565264345966	0.188452606208221	0.023498164993311504	0.23047685906029883
chr06	7714208	7818564	0.0003954634287968545	0.008544138755964782	0.0005340602171588087	0.0013389878779132395	0.002761406255431269	0.016160406245407113	0.0014970281738611439	0.004682284301468199	0.034743594445457646	0.05328566232821552	0.7547329013413072
chr06	7818571	7987316	0.0007908243238591786	0.005584571976719422	0.0004977660535538669	0.0009970448441419422	0.00721070671109843	0.05629518659095961	0.001340666726352994	0.005317859771323424	0.008273151430540093	0.011391862668458413	0.7327259613715104
chr06	7987332	8146553	0.001680418209700077	0.004628390670859103	0.0011751210229961689	0.0011314156864992255	0.0054664858603505105	0.027872851792187295	0.019152665886497784	0.016474581702520932	0.08072056929912995	0.061178895230454285	0.9882596701923172
chr06	8146556	8261483	0.0017523996171736537	0.004789677945450403	0.007209402400053612	0.0011558345133307342	0.01720960596909146	0.03065907816400222	0.0004874924462553329	0.016531126172746928	0.017482091328830517	0.0016267133297493829	0.4120542537956772
chr06	8261487	8384133	0.00054407748747178	0.006168262790685603	0.002124140646143885	0.0016112442289846836	0.004872582900166686	0.05541490969280792	0.0006196177273681999	0.003827109605250531	0.04812667893454422	0.01307661654537397	0.6350019800093889
chr06	8384222	8500959	0.0009023262152855748	0.00861143537279939	0.0006067917151345464	0.00132342506926718	0.0046443836526966036	0.002955480227416091	0.0016921555520563495	0.007081067851534269	0.03354817895686389	0.0007976794778825235	0.8267745383666887
chr06	8500966	8618527	0.0007210697561336243	0.006214014897638741	0.004930679238892369	0.0008523839253559147	0.0024496394229449494	0.009694089889061256	0.00030003000300030005	0.006206469990476976	0.006513924755785626	0.0024910744087610344	1
chr06	8618619	8738704	0.0009281514954807512	0.010109993778476264	0.0014994542052637675	0.0009163623244543781	0.005220825633839882	0.004521615179774999	0.0	0.010839233684495443	0.018252530460831227	0.002326995961291785	0.9896078511947
chr06	8738742	8898328	0.0006807858697637137	0.006959702650586834	0.0	0.001012303679362892	0.0023109481452135263	0.009760601313808123	0.00098874039930777	0.005153733833378159	0.010839574328746684	0.0021250308870768473	1
chr06	8898336	9022548	0.0015681361671228207	0.003247606622541895	0.0010850286906624936	0.0008725245165773783	0.0031510118725689737	0.00784928044397326	0.0007719223405497916	0.013775781740628398	0.0036454530658596883	0.0021729821997910946	0.9983416082689985
chr06	9022646	9154298	0.002129750132368783	0.02557061696461486	0.001163024078246027	0.002506009778088079	0.002421382897473495	0.025329332424660407	0.00026164311878597594	0.008879635145359088	0.04990588394867213	0.03956795616944964	0.8695289876462247
chr06	9154317	9297638	0.001814533542300574	0.004111043029126867	0.0006953543825853726	0.001013860245582011	0.0029424987865307875	0.006253607679228469	0.0016580697615730224	0.012904396754634598	0.013618051381537417	0.0019392663377306874	0.9726403063839559
chr06	9297645	9410987	0.00029294564178285106	0.009958382075721504	0.00024343297101449277	0.0014420727399988115	0.0016217755415442801	0.004653405955454251	0.0	0.00689517505800721	0.008506676544960757	0.002433079948501456	0.9684975557133786
chr06	9410996	9619855	0.001308276423395344	0.0020211621881597247	0.000734118161555966	0.0008429004467094391	0.00765438508613152	0.002096436475816908	0.0020701146227092935	0.007971139373340992	0.007707941630449546	0.017535318107327134	0.9802440882958666
chr06	9619859	9757274	0.0009784893256646165	0.003300624773330275	0.0065193620572885705	0.0009824413562052486	0.004477317578832427	0.002080521641053477	0.0012936614137552917	0.007923918584335119	0.0067442942241390715	0.0013550618201780991	0.9409440238108329
chr06	9757280	9882012	0.00532928315402987	0.007540453023998943	0.001038272637940807	0.0010710018488853548	0.002557804382599261	0.006852996489520664	0.0006194347657762292	0.004210267427222853	0.022825643946102345	0.04583013220653671	0.9684042245180835
chr06	9882153	10044852	0.0012933061210414914	0.009836824365644089	0.0009759652570483855	0.001133933693392495	0.0024341015417601052	0.01645921187504125	0.00023364485981308412	0.008822078412076488	0.015929986463698476	0.0018643699900762348	0.9409034081363543
chr06	10044863	10210591	0.001088636292577575	0.008218001257361437	0.0021666193369989585	0.0013677618145230273	0.004221172704908697	0.009733631446835748	0.0022183355380076693	0.007316569989046607	0.015353886963868073	0.0018476358694200074	0.9709638543737924
chr06	10210617	10324882	0.0010983603739920947	0.003171602793250026	0.0006252221443988088	0.0012717605763523658	0.0056086858644291745	0.010442422701087748	0.0006195006195006196	0.004778461115268109	0.009647362550689287	0.021505214050662056	0.9801424260559781
chr06	10324884	10453139	0.0006906896401301706	0.003522027745570354	0.0010473482345591501	0.0010722956405693463	0.0026230880231866305	0.0051638679147164735	0.0007779160739687055	0.006337472391917076	0.005385799494099037	0.0014000851291061905	0.9782566282336294
chr06	10453151	10623589	0.0008112758469256486	0.003749659991090642	0.0005542485193311041	0.001140237093738882	0.0039325849857183865	0.01478345589962324	0.0007295448262731336	0.007178082669683313	0.005029785360630447	0.0018431401129344518	0.9391436332693499
chr06	10623616	10740449	0.0027187790042198815	0.005724599546936086	0.0007169989493221816	0.001275595491442888	0.0027407929067697523	0.004689292851688542	0.0054117603186872995	0.009426607941418814	0.0137988954421843	0.0018073279944376918	0.9809951539710554
chr06	10740462	10878427	0.0005378664453677567	0.009919436061401747	0.004564579753291473	0.0012160661785087813	0.004134697987552875	0.0052293427533615065	0.0006625223777505251	0.007878181164082015	0.006068471484933156	0.0010660025168953739	0.9763838799554214
chr06	10878438	11017679	0.0008104973269119052	0.008595012763745335	0.0017496600551079905	0.0011871694573304644	0.0025228296783498805	0.009249221885431876	0.0017830362129395128	0.008691730008165553	0.0028841299282704735	0.002332410961329717	0.8714740257269108
chr06	11017688	11203570	0.00287899100435808	0.006190954790228228	0.001918059546914942	0.0008421073598937944	0.0023634468897805057	0.010833239936492874	0.0004405120684190451	0.010389215033513262	0.007547096119561039	0.004610292527207529	1
chr06	11203575	11349813	0.0014394199260820328	0.0054426881202854814	0.0012987181875440525	0.0009289089024399631	0.0028455736679120947	0.004102890928821489	0.0014705084440156811	0.004388152701538391	0.004755991643309667	0.0010661012073078825	0.941369351751344
chr06	11349821	11529182	0.002040899627673207	0.0057877137331097004	0.0007660218528315381	0.0010390576258409356	0.004124285092012441	0.00733116781475029	0.0010394314596985452	0.006391779505704234	0.011301227704025772	0.0018803557363748882	0.9729057095450518
chr06	11529204	11692538	0.0016917274963362536	0.0072803234357580035	0.0008300121931890687	0.001197844523148229	0.005583442351368902	0.005739753900491659	0.0011416489328155035	0.011047028124154612	0.3562257955402697	0.001825443394105784	0.7826134362237313
chr06	11692561	11804351	0.0011413668576795097	0.036834482592570605	0.007045163978702164	0.0009091211018126712	0.0039409013223008415	0.021120179325185517	0.011578479073344283	0.05728165930490601	0.02017438182690511	0.010401562884206609	0.8702115164421393
chr06	11804356	11952963	0.00153192342754487	0.009649844174068495	0.005620891909738833	0.0018177033538241984	0.004428840492620825	0.0035897863502230122	0.0006736942220813189	0.01648120214442247	0.024772801318895473	0.0024173684862350575	0.6949890861885213
chr06	11952987	12089459	0.0005615134727180935	0.03956971419317217	0.0060507940479616095	0.002637603656610007	0.007001771201009848	0.05944172387486412	0.000725095133947784	0.005325378331863855	0.1408813258977787	0.001789980113189832	0.4741871793200842
chr06	12089486	12196323	0.0011801305299354561	0.0236204783179802	0.0008364312377725596	0.001953214603248082	0.005278045329084106	0.011514071731584937	0.0011023114471390334	0.015131555341809854	0.06082811691538939	0.0009643589055965615	0.46216498177908993
chr06	12196326	12357486	0.0011093686081967064	0.006813086220482709	0.0005398725464037389	0.001406576538725131	0.02435148884280669	0.004961793167736398	0.0015137532673209903	0.02560182784815461	0.32722931730586513	0.0010258627357464965	0.6024078790154137
chr06	12357623	12480244	0.0008065427490514599	0.005364602358499532	0.0033895795645653617	0.0010754065107514274	0.004925594756329714	0.016350427897017662	0.0008866351418616226	0.013512353960157408	0.06318012231817653	0.0014869426561570523	0.6998091538239792
chr06	12480246	12617284	0.0013521301382077387	0.0036787840083685936	0.0011030185288501142	0.0012488111395380743	0.0016164714962608661	0.15621660134087356	0.006114875099837507	0.003959674143630345	0.009712635768665384	0.0005127874509747041	0.4658920319271999
chr06	12617293	12839765	0.0009198660671491037	0.010886677503686652	0.001354600026176058	0.0016759993204462102	0.00922030238001047	0.04258902691912772	0.018779416954617267	0.03350841072689131	0.011977311778071603	0.0019571158399039187	0.7244590796676526
chr06	12839770	13018092	0.0009177231993325107	0.015789760292545165	0.0013088578394446619	0.0008999587922367103	0.0036262546491001406	0.03972282426836459	0.00044482448866777223	0.004586074784237387	0.008589360592068756	0.0011513359692507908	0.6943655053715232
chr06	13018103	13169687	0.0011087645253773468	0.004407180908968059	0.0012872046314093958	0.001953759116280929	0.0023660637846082506	0.019270287759232292	0.004693466467653212	0.005330546773699784	0.18310163121105147	0.0034827620988164593	0.5147586605795054
chr06	13169702	13324100	0.0016927850671641315	0.004711554076645012	0.0012498794187890128	0.0020536165064119686	0.002238934453178101	0.21325955756905993	0.0010966471165376327	0.018516642363867655	0.04090046162053463	0.0026580311467301596	0.4265362920719958
chr06	13324122	13468858	0.001240153366259825	0.010694961270342848	0.006593266420415858	0.0011672714812959722	0.001639759779423208	0.006459096866091799	0.0007544581618655693	0.015391091182111193	0.04242760530703979	0.00211492306744023	0.4463348665143074
chr06	13468862	13707647	0.001902193798927822	0.023162979060285634	0.004726725936364881	0.001162687820601972	0.003349340764463964	0.008194904290591004	0.0007614932752715974	0.010810287681673799	0.10543178113091048	0.0021467779523645183	0.7991231734468863
chr06	13707650	14051734	0.0005441128391948063	0.017203520873735646	0.008104485974814262	0.0011208492236490827	0.01300111507539636	0.09837061077131165	0.001514530679790608	0.031278455338631564	0.011513504207003804	0.001997127281382719	0.8527946891640154
chr06	14051735	14204397	0.0018879453413338685	0.011388466147869277	0.0048081398925150474	0.001964859345236553	0.005753870870962175	0.10903670877310433	0.0033031249425584937	0.017252238841927905	0.003537342904195497	0.003676698971243719	0.6604072756415026
chr06	14204412	14387949	0.0007336783601542715	0.009709543751043728	0.0037377037021407555	0.0025106105068090916	0.010641711025802025	0.027856332691698547	0.000555984555984556	0.0126575389090698	0.16696919426183532	0.000965505981535904	0.8769975771067766
chr06	14387958	14635847	0.0007565093784128007	0.01097112009474028	0.00282040100384936	0.0006828982128617802	0.0032602470111408226	0.04697859073081691	0.00029061319383900036	0.026947369695025883	0.014891264897063317	0.005072643974832758	0.5314541240160867
chr06	14635856	14934848	0.001025348731979287	0.005962260474071041	0.0010571124106790344	0.0018619449809181693	0.013538133799931216	0.00894450613871258	0.0013099154129200897	0.018718116495279616	0.04975083429111411	0.0016137386451315135	0.7111062173808946
chr06	14934856	15198635	0.00040011884931671026	0.014937639002445319	0.0012226317832429504	0.004099605146526022	0.0035962938741179386	0.14242310184891374	0.0015293295973810822	0.010916303490935366	0.20535066158808402	0.002663030188341178	0.062098780663335594
chr06	15198668	15409310	0.0018079906664761776	0.011407400288323282	0.024254221640332082	0.0056107050776001265	0.0051538012728682536	0.07403211650954009	0.012835429769392032	0.054999579163132195	0.1752440405872954	0.0022358122164965527	0.20424742218551786
chr06	15409326	15614075	0.005543414554314453	0.008211077276449683	0.012193591943895896	0.001160193106880348	0.010274039626385754	0.04208728845070968	0.00179077829478899	0.06049883927612819	0.0836444854964243	0.011094937683068986	0.16229926801352096
chr06	15614084	15882996	0.001036842161375505	0.012453749297412523	0.0033934062912156526	0.0015085132847189827	0.002320443779597129	0.04836158024855689	0.003528532255426118	0.008933793282706255	0.012452047169046033	0.004359093404308455	0.8024163864441688
chr06	15883000	16088353	0.0015551814724546285	0.00914551973758205	0.00479066089840459	0.0014129337702048345	0.006892168742529694	0.017441880023979714	0.00605894525901635	0.021291563414893938	0.030421377703342436	0.0005182039639517645	0.8290235539689118
chr06	16088355	16342184	0.0014419153608174772	0.006165761933306883	0.003144475409675489	0.0014865352558813064	0.0023962698416173382	0.004940346869163169	0.006168038955972968	0.007733385743210282	0.010816668880577958	0.001613383021227929	0.9543885743043157
chr06	16342191	16613890	0.002654740103026102	0.009262724188412744	0.0011821828979104066	0.001330732167104099	0.008277279948615365	0.0071334763400903575	0.0015000602798945118	0.04013064952353905	0.029130279936297087	0.002243167223724007	0.7676418568996218
chr06	16613900	17493442	0.003975273051459727	0.0298026017359178	0.026664200667895398	0.003090953947928029	0.005912454730305428	0.020570571013440675	0.002706506305674191	0.021351564599146746	0.016036788816442098	0.00254716236979297	0.9170746034851432
chr06	17493483	18131497	0.0019419189326409906	0.019116925943227326	0.008912461281114713	0.0032575935884712557	0.01711081021619031	0.018290692364420272	0.004757031865790925	0.012017919049437664	0.043133237727907885	0.002298772134323239	0.8369384171485248
chr06	18131524	18489975	0.0038527511984663447	0.011214232035473407	0.008624116894745851	0.004429637398152759	0.008340818729266184	0.019091535690845648	0.0026999896564339396	0.013327280040456383	0.028291510913992183	0.001469960636416277	0.8234927234686835
chr06	18489976	19021200	0.0019049257447665885	0.022991138838203227	0.003666365002539283	0.0016398535059148145	0.006332535709473161	0.027634900714944424	0.0017505067405926627	0.009770201690813673	0.013389106328664026	0.0014892176070603915	0.695088967825315
chr06	19021201	19581839	0.007605642372358332	0.026564770938478945	0.027198104799762292	0.00401497458481431	0.012850623599262324	0.017832999238660243	0.005483153169165586	0.013966322441165262	0.09296277825606995	0.0026933919028545843	0.8362918996010481
chr06	19581840	20158513	0.005136300793900038	0.007655724549264896	0.008733215607403932	0.0016618424986898832	0.01000693041421676	0.018356256880299703	0.002755354921963634	0.01866278717145788	0.015415673048144575	0.002255076093357839	0.7773416644369245
chr06	20158514	21488648	0.004283612423573303	0.037023491548826705	0.015659277864033382	0.005214228586694272	0.023609106258116488	0.07216650740891262	0.016425063234962962	0.05441019628499601	0.07669127510467713	0.0017728528381997502	0.7320772509354294
chr06	21488653	22567372	0.004420866783103836	0.03631827855079702	0.040944732455430906	0.0031772580571644846	0.011151251630523029	0.029728685622318736	0.009537883645943787	0.062375508866225164	0.028157651800211604	0.004652737117522698	0.6088583453383827
chr06	22567406	22811280	0.0008133205221620898	0.013696042793388034	0.008140664285148893	0.0020624957977664615	0.0031341255645619317	0.01991280686454075	0.0058964008793763	0.01732702814926489	0.016741610097793024	0.0011154718776648805	0.672593440128899
chr06	22811303	24706927	0.003316216033591341	0.018614395102850217	0.011018013736544329	0.0014991859048731147	0.025155117161196366	0.026722382259320783	0.00031969309462915604	0.016901337041381033	0.023590660936640723	0.0022054686798645036	0.7558549216527825
chr06	24706940	26851357	0.004388669080751011	0.03778542075905696	0.034617475700491764	0.004233266071100491	0.029811171757217775	0.05494784090233458	0.022268109975674535	0.06548640279139628	0.04154871281735872	0.005248931878630315	0.6847418602071431
chr06	26851358	28041441	0.0030862416509931426	0.03187695176045549	0.02405179970841531	0.0020621485738783973	0.013438932181387163	0.020330464857967852	0.013481101995932882	0.03128008706511307	0.07273862075051489	0.0016426097185710537	0.8242811802019245
chr06	28041455	28692895	0.0016803408893330345	0.01772612300555028	0.008214348395951492	0.0021943448898532696	0.012994555811581753	0.010447584111667066	0.0254763349201302	0.009927103813215057	0.013992556254159056	0.003764890380590835	0.6823040307151229
chr06	28692918	29407100	0.0014110180906297012	0.010577946874925952	0.0023376694889829346	0.0014386436316886281	0.004749448412226549	0.0364853458315419	0.005117177698242929	0.01673586660317627	0.041421825829484143	0.002339984855503626	0.800472691310972
chr06	29407115	29829416	0.002623578114452043	0.014534515877833767	0.0013366179826831742	0.0019409355557169555	0.0037174770645874433	0.030785967772171702	0.005741738498753366	0.011188127066896364	0.009852132100913001	0.002791232422107418	0.7823748937933359
chr06	29829462	30092012	0.005975983387326	0.008602277334938414	0.0076584647518107285	0.0015971370292350744	0.00792032729571014	0.01683733149805879	0.0008324563880119436	0.00606093949672293	0.027227526588320613	0.004516915567158873	0.8772484368950915
chr06	30092065	30414697	0.0015627686599214844	0.018221053142964665	0.009013606688539276	0.0021798375469828336	0.012373088374681127	0.0039202419968136235	0.0056869063038777175	0.022031829715143607	0.007335986208494744	0.0008229529654478945	1
chr06	30414699	30791755	0.0031242364814478437	0.016648672248652994	0.005533507938772599	0.0017513037484231282	0.012361555266432494	0.005287786663356121	0.0013170209556386569	0.020051314684178236	0.01493270945651919	0.002555379737046829	0.9491870666511146
chr06	30791759	31040188	0.0015680355955318835	0.007158469549061399	0.002608516590998742	0.0024000956750433143	0.007539334361694089	0.004111488616578054	0.0028809232551395055	0.010217319280943889	0.012653497932722718	0.0028992252438807945	0.9909796430158117
chr06	31040210	31281371	0.002468078997353945	0.006094021247625884	0.002894809816424418	0.0014994528707954354	0.004670512671413458	0.013196927536168024	0.0003828175370728562	0.03422104861401727	0.008054447468528387	0.002860995934105521	0.9673914219605058
chr06	31281379	31545527	0.001173948818135849	0.011166153124253845	0.0010926891736205817	0.0009957207159128581	0.0049972017197704496	0.006636867204349349	0.0022117468091956576	0.005474379929140053	0.008307014028831943	0.00311365260842791	0.9805119570275379
chr06	31545544	31805048	0.002201856103731228	0.007304268730893038	0.0019385437990089157	0.0011566777401411708	0.001419209680195398	0.000860093982906517	0.0007240025062237623	0.005239757311482542	0.009801177152643182	0.001574714031550153	0.9674374073907407
chr06	31805053	32066178	0.003154794316801242	0.012131017769534444	0.010440154126534965	0.0016455699194566056	0.010689528800610094	0.01571489906302284	0.00033978933061501866	0.010904259283748116	0.015012127482813754	0.002146914053890798	0.9826416446215563
chr06	32066179	32500215	0.004823700288833069	0.011656740663944154	0.006838942270321904	0.0016703478756047948	0.005259270231126756	0.016357451735719397	0.0008921794810372793	0.012693383265091033	0.03942834184304502	0.0032662349701438865	0.9893135345450681
chr06	32500224	32669105	0.0012308232590378754	0.008391585061597737	0.001000410188995349	0.000904811596251261	0.0019446282867110463	0.00826140519365819	0.0005285412262156447	0.005151381955472646	0.010438490387936426	0.002609379092638908	0.8996386715233063
chr06	32669180	32921567	0.002459404687269293	0.0058787324690065465	0.005029021895838247	0.0011968734776913656	0.0036242772832924294	0.0035333936237423725	0.0007271699954626784	0.00512772807891608	0.009232665759521523	0.003053284126980824	1
chr06	32921587	33212415	0.0005603315788072621	0.018492708230299706	0.007611136904374941	0.0017123872708282725	0.00412511313493861	0.009303333169817754	0.004376151251381366	0.01651473650998568	0.024009603036461626	0.002359975044167411	0.9659102022694831
chr06	33212423	33408965	0.002176101791047589	0.007524353550942487	0.0013663023134012186	0.0024826120391786164	0.0020776718806215094	0.010071356842062973	0.0022138212696207237	0.01058286278778027	0.007191193988109322	0.001075511789797504	0.9535703242378495
chr06	33408971	33658513	0.0009285273117928419	0.004590075676089311	0.0011458308285588674	0.0011985847322029206	0.003691833840988971	0.003069985536878128	0.0013623555547705984	0.014683939494382903	0.022634596914359862	0.0016156153222453467	0.8850292997638889
chr06	33658520	34057335	0.001989235106923091	0.007211762062973763	0.008626380277742138	0.0017376075360064254	0.009990686907621388	0.011388438851314917	0.012958086160153913	0.016429698262900354	0.01813130930351334	0.0026757555500757694	0.9305282762581388
chr06	34057353	34217169	0.0014523957436391502	0.023462351688442764	0.0009324323100916337	0.0012226437655693564	0.007519959200123427	0.025298465101394146	0.005379675322286513	0.0083303239861385	0.006155269828858021	0.0012769737328189809	0.8518462000540596
chr06	34217187	34345373	0.0008793969259902073	0.004197052066565925	0.0033456263705364878	0.0010137223740113166	0.0076778247450058	0.005622713916753135	0.001124209315127788	0.0037266016660664866	0.010819309504406316	0.001500694187229041	0.9072624171964003
chr06	34345387	34486456	0.0005033258714498534	0.00599951332242176	0.008410155162019938	0.0022888871282072108	0.003592743279201177	0.6336392374338916	0.0016475969299233762	0.016496590770783158	0.003751224243918919	0.20802345018070498	0.000945554625272023
chr06	34486486	34634121	0.0009749462904044502	0.005550839183439213	0.0014334240890027982	0.0009433033760868263	0.006331881038291916	0.5799895653696824	0.0015683138627217575	0.0026533845588393346	0.008464334785159814	0.21624356522573587	0.09037200572804287
chr06	34634139	34776594	0.003158207352015402	0.005426606151955393	0.0008148411866346686	0.0012036511584152965	0.0016790478644356406	0.2709439599404976	0.0016615249373870063	0.007913807099711392	0.005122041258215364	0.06685017197843224	0.13307801449100856
chr06	34776600	35006554	0.0015783528836080224	0.026826273971628085	0.0010269260989781057	0.001653415128727878	0.0021627291149487085	0.2529661459198774	0.0017757520886261483	0.009147715204829553	0.017776241173031417	0.09608100587813077	0.4756909176809815
chr06	35006557	35114230	0.0009694456737764332	0.005044150870500534	0.005985691124827733	0.001514492570983866	0.007086948473078448	0.31419309359247977	0.0033853681587996997	0.00770370153683838	0.00907790106843283	0.11769759924382381	0.509460359112729
chr06	35114233	35260966	0.0013058292882253755	0.007674025550325194	0.0014718809735594144	0.001503834391572414	0.005440993666380347	0.37316550179029534	0.005802652964331559	0.02390659033441853	0.004646013983119084	0.09357746273961921	0.47636256212477485
chr06	35260972	35402680	0.0051269486946028345	0.006602802218328806	0.007170394614100982	0.002107757749489905	0.0042347374477690325	0.28539249590786564	0.005661735225436175	0.008765324224330994	0.023120774603364782	0.1006466956822117	0.6107630906759968
chr06	35402684	35519621	0.0011466539977568972	0.005334857023017227	0.000713005896509102	0.0011342084023789093	0.00435963896963672	0.08795387656598302	0.0030978723777912425	0.005707208596431627	0.07003862021919358	0.016526956289574967	0.7295260754255962
chr06	35519623	35714915	0.0007887330471545424	0.007574725049474581	0.0009901770762397193	0.0011481440499160492	0.011108627878483325	0.006708081250588821	0.0008671369782480893	0.010060625138141759	0.005720438053755451	0.0025649113843474293	0.9154490519380377
chr06	35714954	35820295	0.0011188914542500908	0.005756407764344892	0.0017775899744510131	0.0011080134452735836	0.0022277636521489583	0.006103155031636082	0.0015211536304854262	0.009593100292187458	0.007214261269531188	0.0029137061393528195	0.9299197241261733
chr06	35820310	35935649	0.002163345928500503	0.0037929800993264833	0.0018261754772143821	0.0017437055834673887	0.012436881037600987	0.00845895296781858	0.001164892770442228	0.01342640559844463	0.028492333584828486	0.23739638537844815	0.7084237888108739
chr06	35935660	36104898	0.0042915745515155115	0.008846308355278071	0.0004696857375428804	0.0009814565768578418	0.0012463682474899702	0.08926844426631583	0.001019556141507361	0.004585003319729145	0.03843157608221909	0.11871513295672527	0.7768408251229962
chr06	36104905	36295869	0.0008780969931818123	0.010100978956161478	0.002455629687772545	0.0018669010759141407	0.006451040468951692	0.01850549135725142	0.015388222576080893	0.02059286703776913	0.031095432648589636	0.4988434252751831	0.6861113298840922
chr06	36295900	36461406	0.0010648280802693095	0.005072866219416802	0.0011002266003763037	0.0018043695781954248	0.004642064657837077	0.1276073983346743	0.002872188315929766	0.00790529136199351	0.1804961181560118	0.1693659608338376	0.4753656419115588
