Hybrid	Ancestry	Chromosome	Position_Start	Position_End	Frequence
Giant_key	Mic	3	557961	768526	0.304347826086957
Giant_key	Mic	3	768527	939876	0.509803921568627
Giant_key	Mic	3	939877	1134183	0.6625
Giant_key	Mic	3	1134184	1325039	0.450980392156863
Giant_key	Mic	3	1325040	1563776	0.481132075471698
Giant_key	Mic	3	1563777	1803057	0.33587786259542
Giant_key	Mic	3	1803058	1935821	0.525252525252525
Giant_key	Mic	3	1935822	2110357	0.808823529411765
Giant_key	Mic	3	2110358	2230175	0.294871794871795
Giant_key	Mic	3	2230176	2444508	0.428571428571429
Giant_key	Mic	3	2444509	2666832	0.369565217391304
Giant_key	Mic	3	2666833	3020034	0.442748091603053
Giant_key	Mic	3	3020035	3306713	0.625
Giant_key	Mic	3	3306714	3520771	0.68
Giant_key	Mic	3	3520772	3632396	0.794392523364486
Giant_key	Mic	3	3632397	3862150	0.473684210526316
Giant_key	Mic	3	3862151	4215372	0.504464285714286
Giant_key	Mic	3	4215373	4309287	0.242105263157895
Giant_key	Mic	3	4309288	4676920	0.272727272727273
Giant_key	Mic	3	4676921	5246621	0.437956204379562
Giant_key	Mic	3	5246622	5521613	0.560869565217391
Giant_key	Mic	3	5521614	5747040	0.545454545454545
Giant_key	Mic	3	5747041	6086487	0.56989247311828
Giant_key	Mic	3	6086488	6302990	0.622222222222222
Giant_key	Mic	3	6302991	6699743	0.497076023391813
Giant_key	Mic	3	6699744	6814481	0.266666666666667
Giant_key	Mic	3	6814482	7079992	0.560975609756098
Giant_key	Mic	3	7079993	7362778	0.615384615384615
Giant_key	Mic	3	7362779	7772447	0.524137931034483
Giant_key	Mic	3	7772448	8270612	0.400990099009901
Giant_key	Mic	3	8270613	8912104	0.503184713375796
Giant_key	Mic	3	8912105	9727184	0.361963190184049
Giant_key	Mic	3	9727185	10077923	0.5
Giant_key	Mic	3	10077924	11012766	0.52
Giant_key	Mic	3	11012767	11421038	0.4625
Giant_key	Mic	3	11421039	12415499	0.365714285714286
Giant_key	Mic	3	12415500	13405364	0.818604651162791
Giant_key	Mic	3	13405365	14861428	0.420168067226891
Giant_key	Mic	3	14861429	16350909	0.46448087431694
Giant_key	Mic	3	16350910	18548327	0.480225988700565
Giant_key	Mic	3	18548328	19817714	0.46551724137931
Giant_key	Mic	3	19817715	20819791	0.258064516129032
Giant_key	Mic	3	20819792	23045328	0.410404624277457
Giant_key	Mic	3	23045329	24820713	0.333333333333333
Giant_key	Mic	3	24820714	25660798	0.674157303370786
Giant_key	Mic	3	25660799	27140239	0.523809523809524
Giant_key	Mic	3	27140240	29039598	0.5
Giant_key	Mic	3	29039599	29486758	0.484848484848485
Giant_key	Mic	3	29486759	30757832	0.423076923076923
Giant_key	Mic	3	30757833	31832226	0.473429951690821
Giant_key	Mic	3	31832227	33159105	0.597938144329897
Giant_key	Mic	3	33159106	34663648	0.5625
Giant_key	Mic	3	34663649	37157592	0.369318181818182
Giant_key	Mic	3	37157593	37927291	0.56993006993007
Giant_key	Mic	3	37927292	39014238	0.476190476190476
Giant_key	Mic	3	39014239	39438502	0.514285714285714
Giant_key	Mic	3	39438503	39696338	0.535714285714286
Giant_key	Mic	3	39696339	40243560	0.548076923076923
Giant_key	Mic	3	40243561	41272378	0.384057971014493
Giant_key	Mic	3	41272379	41570338	0.342105263157895
Giant_key	Mic	3	41570339	42032198	0.378048780487805
Giant_key	Mic	3	42032199	42163026	0.286764705882353
Giant_key	Mic	3	42163027	42476367	0.511811023622047
Giant_key	Mic	3	42476368	42791675	0.549180327868853
Giant_key	Mic	3	42791676	42992537	0.541935483870968
Giant_key	Mic	3	42992538	43055727	0.40625
Giant_key	Mic	3	43055728	43438443	0.4
Giant_key	Mic	3	43438444	43860810	0.394736842105263
Giant_key	Mic	3	43860811	44324421	0.516949152542373
Giant_key	Mic	3	44324422	44853989	0.408304498269896
Giant_key	Mic	3	44853990	45026453	0.489583333333333
Giant_key	Mic	3	45026454	45342409	0.539772727272727
Giant_key	Mic	3	45342410	45443175	0.519774011299435
Giant_key	Mic	3	45443176	45672062	0.278688524590164
Giant_key	Mic	3	45672063	45811825	0.333333333333333
Giant_key	Mic	3	45811826	45885221	0.517241379310345
Giant_key	Mic	3	45885222	46192252	0.566371681415929
Giant_key	Mic	3	46192253	46692461	0.258426966292135
Giant_key	Mic	3	46692462	46729282	0.283333333333333
Giant_key	Mic	3	46729283	46948150	0.38562091503268
Giant_key	Mic	3	46948151	47320316	0.639175257731959
Giant_key	Mic	3	47320317	47320332	NA
Giant_key	Mic	3	47320333	47839879	0.593548387096774
Giant_key	Mic	3	47839880	48153134	0.679558011049724
Giant_key	Mic	3	48153135	48614247	0.400921658986175
Giant_key	Mic	3	48614248	48982498	0.508064516129032
Giant_key	Mic	3	48982499	49184960	0.58974358974359
Giant_key	Mic	3	49184961	49550588	0.371859296482412
Giant_key	Mic	3	49550589	49763630	0.422818791946309
Giant_key	Mic	3	49763631	50069860	0.528735632183908
Giant_key	Mic	3	50069861	50350529	0.530769230769231
Giant_key	Mic	3	50350530	50551268	0.710843373493976
Giant_key	Mic	3	50551269	50843948	0.515151515151515
Giant_key	Mic	3	50843949	51005342	0.48
Giant_key	Mic	4	1	316422	0.359375
Giant_key	Mic	4	316423	496365	0.513157894736842
Giant_key	Mic	4	496366	658482	0.5
Giant_key	Mic	4	658483	943094	0.465346534653465
Giant_key	Mic	4	943095	1380478	0.485714285714286
Giant_key	Mic	4	1380479	1447612	0.546762589928058
Giant_key	Mic	4	1447613	1978934	0.452941176470588
Giant_key	Mic	4	1978935	2331395	0.543478260869565
Giant_key	Mic	4	2331396	2686939	0.75
Giant_key	Mic	4	2686940	2939507	0.486111111111111
Giant_key	Mic	4	2939508	2989517	1
Giant_key	Mic	4	2989518	3370409	0.545454545454545
Giant_key	Mic	4	3370410	3623105	0.304878048780488
Giant_key	Mic	4	3623106	3962208	0.543859649122807
Giant_key	Mic	4	3962209	4547619	0.354838709677419
Giant_key	Mic	4	4547620	6119907	0.5720823798627
Giant_key	Mic	4	6119908	7083155	0.508620689655172
Giant_key	Mic	4	7083156	7934135	0.658031088082902
Giant_key	Mic	4	7934136	9232711	0.641304347826087
Giant_key	Mic	4	9232712	10501573	0.653846153846154
Giant_key	Mic	4	10501574	11679843	0.475
Giant_key	Mic	4	11679844	12197138	0.511363636363636
Giant_key	Mic	4	12197139	14028744	0.426751592356688
Giant_key	Mic	4	14028745	14429271	0.494252873563218
Giant_key	Mic	4	14429272	14725785	0.36231884057971
Giant_key	Mic	4	14725786	15000193	0.56
Giant_key	Mic	4	15000194	15484618	0.6
Giant_key	Mic	4	15484619	16097502	0.402597402597403
Giant_key	Mic	4	16097503	16569313	0.565714285714286
Giant_key	Mic	4	16569314	17064723	0.512820512820513
Giant_key	Mic	4	17064724	17065563	0.538461538461538
Giant_key	Mic	4	17065564	18063992	0.544
Giant_key	Mic	4	18063993	18753347	0.672727272727273
Giant_key	Mic	4	18753348	18965849	0.438461538461538
Giant_key	Mic	4	18965850	19208375	0.357142857142857
Giant_key	Mic	4	19208376	19897794	0.517985611510791
Giant_key	Mic	4	19897795	20124456	0.427184466019417
Giant_key	Mic	4	20124457	20304407	0.50625
Giant_key	Mic	4	20304408	20480478	0.893617021276596
Giant_key	Mic	4	20480479	20739127	0.533980582524272
Giant_key	Mic	4	20739128	20967973	0.552631578947368
Giant_key	Mic	4	20967974	21362391	0.536585365853659
Giant_key	Mic	4	21362392	21506117	0.654320987654321
Giant_key	Mic	4	21506118	21772072	0.501672240802676
Giant_key	Mic	4	21772073	21929792	0.443243243243243
Giant_key	Mic	4	21929793	22143448	0.44
Giant_key	Mic	4	22143449	22264010	0.472222222222222
Giant_key	Mic	4	22264011	22377073	0.52
Giant_key	Mic	4	22377074	22742472	0.473118279569892
Giant_key	Mic	4	22742473	22922487	0.666666666666667
Giant_key	Mic	4	22922488	23203663	0.581632653061224
Giant_key	Mic	4	23203664	23445338	0.618181818181818
Giant_key	Mic	4	23445339	23673553	0.483606557377049
Giant_key	Mic	4	23673554	23960495	0.453333333333333
Giant_key	Mic	4	23960496	24268025	0.585365853658537
Giant_key	Mic	4	24268026	24413343	0.477611940298507
Giant_key	Mic	4	24413344	24576551	0.556776556776557
Giant_key	Mic	4	24576552	24791060	0.558823529411765
Giant_key	Mic	4	24791061	25232250	0.310344827586207
Giant_key	Mic	4	25232251	25453876	0.471042471042471
Giant_key	Mic	5	1	437949	0.725274725274725
Giant_key	Mic	5	437950	1322445	0.548387096774194
Giant_key	Mic	5	1322446	2137109	0.344827586206897
Giant_key	Mic	5	2137110	3065914	0.360824742268041
Giant_key	Mic	5	3065915	5850834	0.678571428571429
Giant_key	Mic	5	5850835	8405652	0.385
Giant_key	Mic	5	8405653	9457849	0.358823529411765
Giant_key	Mic	5	9457850	12782517	0.522388059701492
Giant_key	Mic	5	12782518	14955835	0.482758620689655
Giant_key	Mic	5	14955836	15209418	0.464788732394366
Giant_key	Mic	5	15209419	16242265	0.551020408163265
Giant_key	Mic	5	16242266	17065018	0.280898876404494
Giant_key	Mic	5	17065019	17504776	0.438202247191011
Giant_key	Mic	5	17504777	19658167	0.513698630136986
Giant_key	Mic	5	19658168	21076060	0.545945945945946
Giant_key	Mic	5	21076061	23287585	0.502369668246445
Giant_key	Mic	5	23287586	24386601	0.415430267062315
Giant_key	Mic	5	24386602	25843174	0.452631578947368
Giant_key	Mic	5	25843175	27142272	0.337016574585635
Giant_key	Mic	5	27142273	27147471	NA
Giant_key	Mic	5	27147472	29440329	0.733009708737864
Giant_key	Mic	5	29440330	30513979	0.382716049382716
Giant_key	Mic	5	30513980	31335432	0.598039215686274
Giant_key	Mic	5	31335433	32774342	0.475806451612903
Giant_key	Mic	5	32774343	33348825	0.311475409836066
Giant_key	Mic	5	33348826	33775262	0.465277777777778
Giant_key	Mic	5	33775263	34221396	0.491071428571429
Giant_key	Mic	5	34221397	34415672	0.22680412371134
Giant_key	Mic	5	34415673	34628189	0.60377358490566
Giant_key	Mic	5	34628190	34758373	0.418367346938776
Giant_key	Mic	5	34758374	35166495	0.404494382022472
Giant_key	Mic	5	35166496	35505174	0.424460431654676
Giant_key	Mic	5	35505175	35825131	0.358108108108108
Giant_key	Mic	5	35825132	36332593	0.561538461538462
Giant_key	Mic	5	36332594	36704044	0.468292682926829
Giant_key	Mic	5	36704045	36913290	0.517857142857143
Giant_key	Mic	5	36913291	37181198	0.56
Giant_key	Mic	5	37181199	37532910	0.468085106382979
Giant_key	Mic	5	37532911	37755611	0.485576923076923
Giant_key	Mic	5	37755612	37861901	0.785714285714286
Giant_key	Mic	5	37861902	38230497	0.488095238095238
Giant_key	Mic	5	38230498	38599965	0.466666666666667
Giant_key	Mic	5	38599966	38719312	0.631578947368421
Giant_key	Mic	5	38719313	38770956	0.417910447761194
Giant_key	Mic	5	38770957	38999785	0.452173913043478
Giant_key	Mic	5	38999786	39227089	0.582677165354331
Giant_key	Mic	5	39227090	39588206	0.65
Giant_key	Mic	5	39588207	39744496	0.58
Giant_key	Mic	5	39744497	40040926	0.362745098039216
Giant_key	Mic	5	40040927	40303361	0.28
Giant_key	Mic	5	40303362	40398908	0.461538461538462
Giant_key	Mic	5	40398909	41021835	0.424242424242424
Giant_key	Mic	5	41021836	41248854	0.608247422680412
Giant_key	Mic	5	41248855	41707733	0.384
Giant_key	Mic	5	41707734	41819878	0.518248175182482
Giant_key	Mic	5	41819879	42186848	0.486486486486487
Giant_key	Mic	5	42186849	42714645	0.5
Giant_key	Mic	5	42714646	43032550	0.593103448275862
Giant_key	Mic	5	43032551	43157418	0.56140350877193
Giant_key	Mic	6	1	1862638	0.38
Giant_key	Mic	6	1862639	3005291	0.561151079136691
Giant_key	Mic	6	3005292	3811263	0.865771812080537
Giant_key	Mic	6	3811264	7925268	0.461038961038961
Giant_key	Mic	6	7925269	7987240	0.387755102040816
Giant_key	Mic	6	7987241	9686024	0.538461538461538
Giant_key	Mic	6	9686025	9850418	0.0569105691056911
Giant_key	Mic	6	9850419	10339663	0.342592592592593
Giant_key	Mic	6	10339664	10422100	0.151515151515152
Giant_key	Mic	6	10422101	10786384	0.36231884057971
Giant_key	Mic	6	10786385	11715041	0.408695652173913
Giant_key	Mic	6	11715042	12237176	0.480769230769231
Giant_key	Mic	6	12237177	12700321	0.457547169811321
Giant_key	Mic	6	12700322	13142379	0.539325842696629
Giant_key	Mic	6	13142380	14233135	0.47244094488189
Giant_key	Mic	6	14233136	14811238	0.228915662650602
Giant_key	Mic	6	14811239	15221708	0.617021276595745
Giant_key	Mic	6	15221709	15821426	0.469298245614035
Giant_key	Mic	6	15821427	16481058	0.4
Giant_key	Mic	6	16481059	16873062	0.567073170731707
Giant_key	Mic	6	16873063	17140391	0.570422535211268
Giant_key	Mic	6	17140392	17483298	0.213675213675214
Giant_key	Mic	6	17483299	17825553	0.558441558441558
Giant_key	Mic	6	17825554	18043338	0.576271186440678
Giant_key	Mic	6	18043339	18213535	0.553719008264463
Giant_key	Mic	6	18213536	18508815	0.466101694915254
Giant_key	Mic	6	18508816	18841252	0.398058252427184
Giant_key	Mic	6	18841253	19115818	0.532110091743119
Giant_key	Mic	6	19115819	19389403	0.486590038314176
Giant_key	Mic	6	19389404	19673640	0.469387755102041
Giant_key	Mic	6	19673641	20006808	0.461538461538462
Giant_key	Mic	6	20006809	20261416	0.612403100775194
Giant_key	Mic	6	20261417	20704206	0.585635359116022
Giant_key	Mic	6	20704207	20909619	0.509803921568627
Giant_key	Mic	6	20909620	21088973	0.533333333333333
Giant_key	Mic	6	21088974	21254894	0.539130434782609
Giant_key	Mic	6	21254895	21500490	0.541125541125541
Giant_key	Mic	6	21500491	21913129	0.423780487804878
Giant_key	Mic	6	21913130	22311469	0.616666666666667
Giant_key	Mic	6	22311470	22655403	0.26530612244898
Giant_key	Mic	6	22655404	22753135	0.560975609756098
Giant_key	Mic	6	22753136	22787529	NA
Giant_key	Mic	6	22787530	23090984	0.457516339869281
Giant_key	Mic	6	23090985	23416778	0.473684210526316
Giant_key	Mic	6	23416779	23504920	0.76875
Giant_key	Mic	6	23504921	23759034	0.434782608695652
Giant_key	Mic	6	23759035	23789278	0.520547945205479
Giant_key	Mic	6	23789279	24125799	0.615384615384615
Giant_key	Mic	6	24125800	24172190	0.587719298245614
Giant_key	Mic	6	24172191	24517542	0.508196721311475
Giant_key	Mic	6	24517543	25018165	0.404761904761905
Giant_key	Mic	6	25018166	25281189	0.398373983739837
Giant_key	Mic	7	1	273065	0.459770114942529
Giant_key	Mic	7	273066	399652	0.488372093023256
Giant_key	Mic	7	399653	731159	0.472103004291845
Giant_key	Mic	7	731160	997999	0.622222222222222
Giant_key	Mic	7	998000	1668773	0.505494505494505
Giant_key	Mic	7	1668774	2111783	0.512690355329949
Giant_key	Mic	7	2111784	2489931	0.581560283687943
Giant_key	Mic	7	2489932	3098524	0.503448275862069
Giant_key	Mic	7	3098525	3379390	0.587628865979381
Giant_key	Mic	7	3379391	3529774	0.525
Giant_key	Mic	7	3529775	4088488	0.469387755102041
Giant_key	Mic	7	4088489	4365515	0.598726114649682
Giant_key	Mic	7	4365516	4731061	0.425675675675676
Giant_key	Mic	7	4731062	5195881	0.506493506493506
Giant_key	Mic	7	5195882	5361919	0.43979057591623
Giant_key	Mic	7	5361920	5709404	0.371134020618557
Giant_key	Mic	7	5709405	5835450	0.2265625
Giant_key	Mic	7	5835451	6264476	0.427807486631016
Giant_key	Mic	7	6264477	6818306	0.470588235294118
Giant_key	Mic	7	6818307	6947230	0.441860465116279
Giant_key	Mic	7	6947231	7064228	0.644444444444444
Giant_key	Mic	7	7064229	7745540	0.435185185185185
Giant_key	Mic	7	7745541	8456417	0.520408163265306
Giant_key	Mic	7	8456418	8567934	0.637362637362637
Giant_key	Mic	7	8567935	9367865	0.5
Giant_key	Mic	7	9367866	10290214	0.650943396226415
Giant_key	Mic	7	10290215	10414007	0.52046783625731
Giant_key	Mic	7	10414008	11244633	0.644067796610169
Giant_key	Mic	7	11244634	12896705	0.306666666666667
Giant_key	Mic	7	12896706	13397823	0.627906976744186
Giant_key	Mic	7	13397824	13889687	0.51219512195122
Giant_key	Mic	7	13889688	14309500	0.691056910569106
Giant_key	Mic	7	14309501	14562392	0.591549295774648
Giant_key	Mic	7	14562393	15573055	0.59375
Giant_key	Mic	7	15573056	17068536	0.571428571428571
Giant_key	Mic	7	17068537	17869271	0.413793103448276
Giant_key	Mic	7	17869272	19328327	0.291970802919708
Giant_key	Mic	7	19328328	20104142	0.27710843373494
Giant_key	Mic	7	20104143	20916774	0.513698630136986
Giant_key	Mic	8	1	103680	0.416666666666667
Giant_key	Mic	8	103681	103690	NA
Giant_key	Mic	8	103691	487463	0.540880503144654
Giant_key	Mic	8	487464	721679	0.36
Giant_key	Mic	8	721680	944498	0.66
Giant_key	Mic	8	944499	1248359	0.530864197530864
Giant_key	Mic	8	1248360	1911645	0.533707865168539
Giant_key	Mic	8	1911646	2350748	0.64375
Giant_key	Mic	8	2350749	2800439	0.502890173410405
Giant_key	Mic	8	2800440	3026152	0.535211267605634
Giant_key	Mic	8	3026153	4026134	0.501742160278746
Giant_key	Mic	8	4026135	4461720	0.45679012345679
Giant_key	Mic	8	4461721	4955963	0.47
Giant_key	Mic	8	4955964	5956365	0.446043165467626
Giant_key	Mic	8	5956366	6197485	0.714285714285714
Giant_key	Mic	8	6197486	6932970	0.620253164556962
Giant_key	Mic	8	6932971	7889505	0.598360655737705
Giant_key	Mic	8	7889506	8774756	0.626865671641791
Giant_key	Mic	8	8774757	9703702	0.818181818181818
Giant_key	Mic	8	9703703	10786153	0.19205298013245
Giant_key	Mic	8	10786154	13181106	0.436708860759494
Giant_key	Mic	8	13181107	14081319	0.496
Giant_key	Mic	8	14081320	16675857	0.579766536964981
Giant_key	Mic	8	16675858	17780071	0.609375
Giant_key	Mic	8	17780072	18281173	0.509554140127389
Giant_key	Mic	8	18281174	19288644	0.540540540540541
Giant_key	Mic	8	19288645	20153125	0.520231213872832
Giant_key	Mic	8	20153126	20292758	0.207792207792208
Giant_key	Mic	8	20292759	21010132	0.45
Giant_key	Mic	8	21010133	21392955	0.569721115537849
Giant_key	Mic	8	21392956	21543236	0.609375
Giant_key	Mic	8	21543237	22014438	0.55688622754491
Giant_key	Mic	8	22014439	22168031	0.622950819672131
Giant_key	Mic	8	22168032	22246599	0.43558282208589
Giant_key	Mic	8	22246600	22583384	0.432098765432099
Giant_key	Mic	8	22583385	22898225	0.52
Giant_key	Mic	8	22898226	23345142	0.572192513368984
Giant_key	Mic	8	23345143	23471642	0.407894736842105
Giant_key	Mic	8	23471643	23495712	0.466666666666667
Giant_key	Mic	8	23495713	23639790	0.495934959349593
Giant_key	Mic	8	23639791	23922584	0.541984732824427
Giant_key	Mic	8	23922585	24121068	0.5
Giant_key	Mic	8	24121069	24262882	0.604790419161677
Giant_key	Mic	8	24262883	24543874	0.665158371040724
Giant_key	Mic	8	24543875	24895307	0.723140495867769
Giant_key	Mic	8	24895308	24991924	0.450617283950617
Giant_key	Mic	9	1	323345	0.484472049689441
Giant_key	Mic	9	323346	574993	0.40952380952381
Giant_key	Mic	9	574994	1195023	0.410404624277457
Giant_key	Mic	9	1195024	1678377	0.382165605095541
Giant_key	Mic	9	1678378	1841747	0.363636363636364
Giant_key	Mic	9	1841748	1970205	0.625
Giant_key	Mic	9	1970206	2200118	0.622950819672131
Giant_key	Mic	9	2200119	2325045	0.509433962264151
Giant_key	Mic	9	2325046	2676852	0.422727272727273
Giant_key	Mic	9	2676853	3231375	0.662921348314607
Giant_key	Mic	9	3231376	3412922	0.53448275862069
Giant_key	Mic	9	3412923	3776019	0.536842105263158
Giant_key	Mic	9	3776020	4061909	0.333333333333333
Giant_key	Mic	9	4061910	4183482	0.473684210526316
Giant_key	Mic	9	4183483	4311523	0.380952380952381
Giant_key	Mic	9	4311524	4560881	0.42962962962963
Giant_key	Mic	9	4560882	4835647	0.566666666666667
Giant_key	Mic	9	4835648	5306000	0.553191489361702
Giant_key	Mic	9	5306001	6886121	0.570422535211268
Giant_key	Mic	9	6886122	7493372	0.596774193548387
Giant_key	Mic	9	7493373	9494476	0.616279069767442
Giant_key	Mic	9	9494477	10363874	0.542168674698795
Giant_key	Mic	9	10363875	11304775	0.579617834394904
Giant_key	Mic	9	11304776	12494295	0.705555555555556
Giant_key	Mic	9	12494296	12908233	0.559633027522936
Giant_key	Mic	9	12908234	13861642	0.469798657718121
Giant_key	Mic	9	13861643	15110855	0.24
Giant_key	Mic	9	15110856	15639565	0.618181818181818
Giant_key	Mic	9	15639566	17255572	0.558823529411765
Giant_key	Mic	9	17255573	17519106	0.542635658914729
Giant_key	Mic	9	17519107	20064502	0.475
Giant_key	Mic	9	20064503	22016330	0.536231884057971
Giant_key	Mic	9	22016331	23203180	0.351648351648352
Giant_key	Mic	9	23203181	23235978	0.345679012345679
Giant_key	Mic	9	23235979	24203069	0.413978494623656
Giant_key	Mic	9	24203070	25537952	0.517857142857143
Giant_key	Mic	9	25537953	26169802	0.445121951219512
Giant_key	Mic	9	26169803	26796172	0.540697674418605
Giant_key	Mic	9	26796173	27148862	0.575342465753425
Giant_key	Mic	9	27148863	27795876	0.698412698412698
Giant_key	Mic	9	27795877	28258205	0.506329113924051
Giant_key	Mic	9	28258206	28747134	0.416107382550336
Giant_key	Mic	9	28747135	28936596	0.247619047619048
Giant_key	Mic	9	28936597	29553667	0.554455445544555
Giant_key	Mic	9	29553668	29736632	0.574585635359116
Giant_key	Mic	9	29736633	29944599	0.507853403141361
Giant_key	Mic	9	29944600	30098868	0.372413793103448
Giant_key	Mic	9	30098869	30109898	0.259036144578313
Giant_key	Mic	9	30109899	30640441	0.574626865671642
Giant_key	Mic	9	30640442	30876685	0.547445255474453
Giant_key	Mic	9	30876686	31187052	0.53448275862069
Giant_key	P	1	1	522499	0
Giant_key	P	1	522500	1523231	0
Giant_key	P	1	1523232	1766090	0
Giant_key	P	1	1766091	1934604	0
Giant_key	P	1	1934605	2833223	0
Giant_key	P	1	2833224	3731253	0
Giant_key	P	1	3731254	4751166	0
Giant_key	P	1	4751167	5122796	0
Giant_key	P	1	5122797	5321576	0
Giant_key	P	1	5321577	7000141	0.00869565217391304
Giant_key	P	1	7000142	8315695	0
Giant_key	P	1	8315696	10533909	0
Giant_key	P	1	10533910	12281888	0
Giant_key	P	1	12281889	13125285	0
Giant_key	P	1	13125286	14333055	0.00689655172413793
Giant_key	P	1	14333056	15593460	0
Giant_key	P	1	15593461	17471477	0
Giant_key	P	1	17471478	18940506	0
Giant_key	P	1	18940507	19058678	0
Giant_key	P	1	19058679	20105324	0
Giant_key	P	1	20105325	22178288	0
Giant_key	P	1	22178289	22786128	0
Giant_key	P	1	22786129	23582222	0
Giant_key	P	1	23582223	24109426	0
Giant_key	P	1	24109427	24354975	0
Giant_key	P	1	24354976	25121306	0.00454545454545455
Giant_key	P	1	25121307	25593058	0
Giant_key	P	1	25593059	26102853	0
Giant_key	P	1	26102854	26833849	0
Giant_key	P	1	26833850	26833871	NA
Giant_key	P	1	26833872	27209186	0
Giant_key	P	1	27209187	28008579	0.00840336134453781
Giant_key	P	1	28008580	28719980	0
Giant_key	P	2	1	852500	0
Giant_key	P	2	852501	6114728	0
Giant_key	P	2	6114729	7676680	0
Giant_key	P	2	7676681	8749304	0
Giant_key	P	2	8749305	9172540	0
Giant_key	P	2	9172541	9598843	0
Giant_key	P	2	9598844	10696127	0
Giant_key	P	2	10696128	11574604	0
Giant_key	P	2	11574605	13473358	0
Giant_key	P	2	13473359	14429672	0
Giant_key	P	2	14429673	15706649	0
Giant_key	P	2	15706650	19536908	0
Giant_key	P	2	19536909	22341309	0
Giant_key	P	2	22341310	23326939	0
Giant_key	P	2	23326940	24003942	0
Giant_key	P	2	24003943	27512613	0
Giant_key	P	2	27512614	29024848	0
Giant_key	P	2	29024849	32643132	0
Giant_key	P	2	32643133	34274630	0
Giant_key	P	2	34274631	34780850	0
Giant_key	P	2	34780851	35117608	0
Giant_key	P	2	35117609	35199674	0
Giant_key	P	2	35199675	35380584	NA
Giant_key	P	2	35380585	35546953	0
Giant_key	P	2	35546954	36150245	0
Giant_key	P	3	1	3206267	0.0168067226890756
Giant_key	P	3	3206268	6270071	0
Giant_key	P	3	6270072	6737586	0
Giant_key	P	3	6737587	7059038	0
Giant_key	P	3	7059039	7761682	0
Giant_key	P	3	7761683	8759115	0
Giant_key	P	3	8759116	10122559	0
Giant_key	P	3	10122560	11194747	0
Giant_key	P	3	11194748	12213940	0
Giant_key	P	3	12213941	16210603	0
Giant_key	P	3	16210604	23488083	0
Giant_key	P	3	23488084	25452359	0
Giant_key	P	3	25452360	29383124	0
Giant_key	P	3	29383125	30581029	0
Giant_key	P	3	30581030	31396479	0
Giant_key	P	3	31396480	35326019	0
Giant_key	P	3	35326020	38521240	0
Giant_key	P	3	38521241	39733918	0
Giant_key	P	3	39733919	41768147	0
Giant_key	P	3	41768148	42238980	0
Giant_key	P	3	42238981	43007621	0
Giant_key	P	3	43007622	43723370	0
Giant_key	P	3	43723371	44482224	0
Giant_key	P	3	44482225	44857236	0
Giant_key	P	3	44857237	45477567	0
Giant_key	P	3	45477568	46501949	0
Giant_key	P	3	46501950	47049111	0
Giant_key	P	3	47049112	47563484	0
Giant_key	P	3	47563485	47869956	0
Giant_key	P	3	47869957	48587256	0
Giant_key	P	3	48587257	49221094	0
Giant_key	P	3	49221095	49876097	0
Giant_key	P	3	49876098	50154877	0
Giant_key	P	3	50154878	50570826	0
Giant_key	P	3	50570827	51003500	0
Giant_key	P	4	1	496539	0
Giant_key	P	4	496540	943123	0
Giant_key	P	4	943124	1359399	0
Giant_key	P	4	1359400	2317125	0
Giant_key	P	4	2317126	3309292	0
Giant_key	P	4	3309293	3898855	0
Giant_key	P	4	3898856	5512802	0
Giant_key	P	4	5512803	7064042	0
Giant_key	P	4	7064043	9232695	0
Giant_key	P	4	9232696	10653420	0
Giant_key	P	4	10653421	12902194	0
Giant_key	P	4	12902195	14521888	0
Giant_key	P	4	14521889	16326009	0
Giant_key	P	4	16326010	18316850	0
Giant_key	P	4	18316851	19126772	0
Giant_key	P	4	19126773	19830829	0
Giant_key	P	4	19830830	20723525	0
Giant_key	P	4	20723526	20928920	0
Giant_key	P	4	20928921	21404015	0
Giant_key	P	4	21404016	21673396	0
Giant_key	P	4	21673397	22151820	0
Giant_key	P	4	22151821	22428497	0
Giant_key	P	4	22428498	22514506	0
Giant_key	P	4	22514507	22685219	0
Giant_key	P	4	22685220	23375747	0
Giant_key	P	4	23375748	23594526	0
Giant_key	P	4	23594527	24150577	0
Giant_key	P	4	24150578	24559427	0.00699300699300699
Giant_key	P	4	24559428	24670691	0
Giant_key	P	4	24670692	25467275	0
Giant_key	P	5	1	5089928	0
Giant_key	P	5	5089929	8516300	0
Giant_key	P	5	8516301	13537200	0
Giant_key	P	5	13537201	15356322	0
Giant_key	P	5	15356323	17029116	0
Giant_key	P	5	17029117	21152069	0
Giant_key	P	5	21152070	24802142	0
Giant_key	P	5	24802143	29484686	0
Giant_key	P	5	29484687	32534161	0
Giant_key	P	5	32534162	33758296	0
Giant_key	P	5	33758297	33962625	0
Giant_key	P	5	33962626	34291193	0
Giant_key	P	5	34291194	34891653	0
Giant_key	P	5	34891654	35480773	0
Giant_key	P	5	35480774	35925674	0
Giant_key	P	5	35925675	36100036	0
Giant_key	P	5	36100037	36409266	0
Giant_key	P	5	36409267	36879692	0
Giant_key	P	5	36879693	37689807	0
Giant_key	P	5	37689808	38421950	0
Giant_key	P	5	38421951	39222998	0
Giant_key	P	5	39222999	39702778	0
Giant_key	P	5	39702779	39934233	0
Giant_key	P	5	39934234	40136364	0.00819672131147541
